"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Afap1",2.09943367746072e-243,0.321839284352258,0.326,0.109,3.8108920113267e-239,"0","Afap1"
"Atxn10",3.68535963160415e-243,0.403454532760142,0.621,0.355,6.68966480328786e-239,"0","Atxn10"
"Sfr1",6.22126599227918e-243,0.446207491572892,0.799,0.57,1.12928420291852e-238,"0","Sfr1"
"Cdc16",6.96557746943253e-242,0.353660372677885,0.437,0.192,1.26439162225139e-237,"0","Cdc16"
"Ssr3",3.74029486604456e-241,0.437575333046895,0.783,0.53,6.78938324084408e-237,"0","Ssr3"
"Hspe1",6.52933154439681e-241,0.426988048110752,0.924,0.806,1.18520426193891e-236,"0","Hspe1"
"Rpn2",5.47337781036691e-239,0.454713621808646,0.742,0.506,9.93527540137801e-235,"0","Rpn2"
"Nrep",1.34247966817703e-238,0.511946546056404,0.742,0.484,2.43686909367495e-234,"0","Nrep"
"Frmd6",8.06727117644046e-238,0.284366048916162,0.264,0.073,1.46437106394747e-233,"0","Frmd6"
"Tmem258",1.02891936174103e-237,0.447622889269983,0.84,0.658,1.86769442543233e-233,"0","Tmem258"
"Eef1b2",8.82627243392961e-236,0.399260240102659,0.985,0.959,1.6021449722069e-231,"0","Eef1b2"
"Sec11a",2.44577011526275e-235,0.414264713451355,0.746,0.504,4.43956191322494e-231,"0","Sec11a"
"Trip6",2.6700285366298e-234,0.340288596709483,0.404,0.169,4.84663579969042e-230,"0","Trip6"
"Ergic1",2.86468640122899e-234,0.325483357828534,0.381,0.152,5.19997875551086e-230,"0","Ergic1"
"Rps15a",2.08233753167219e-233,0.269951341549335,1,1,3.77985908749135e-229,"0","Rps15a"
"Ilk",1.73241233203175e-232,0.409220760811391,0.68,0.419,3.14467486510403e-228,"0","Ilk"
"Golim4",1.18647937984281e-231,0.365231181254443,0.46,0.213,2.15369737029067e-227,"0","Golim4"
"Ier3ip1",1.19422140713349e-231,0.42442258026227,0.703,0.453,2.16775069822871e-227,"0","Ier3ip1"
"P4ha1",2.21819231272137e-231,0.385138666518108,0.483,0.234,4.02646268605184e-227,"0","P4ha1"
"Cdk4",3.24011657611245e-231,0.425965973577047,0.813,0.588,5.88145960895932e-227,"0","Cdk4"
"Copb2",6.37357034967128e-231,0.376758107228535,0.484,0.237,1.15693048987233e-226,"0","Copb2"
"Trp53i13",3.71968258429343e-229,0.30089058336409,0.323,0.114,6.75196782700943e-225,"0","Trp53i13"
"Parva",1.56219147733912e-228,0.361191262183257,0.525,0.266,2.83568996966597e-224,"0","Parva"
"Epb41l2",4.37465224210055e-228,0.36932828027945,0.466,0.223,7.94086874986092e-224,"0","Epb41l2"
"Tbx18",3.38438007212498e-226,0.274313983919887,0.267,0.077,6.14332670692127e-222,"0","Tbx18"
"Dbn1",6.79671198972653e-226,0.385336557103841,0.5,0.25,1.23373916037516e-221,"0","Dbn1"
"Ssbp2",1.57345421418996e-224,0.295663239544647,0.342,0.125,2.85613408959762e-220,"0","Ssbp2"
"Arhgef25",2.71535612350869e-224,0.272395421146486,0.291,0.092,4.92891443539297e-220,"0","Arhgef25"
"Ttyh2",4.61000473670092e-224,0.319294391873121,0.285,0.09,8.36808059805952e-220,"0","Ttyh2"
"Sgcb",6.00723671839685e-224,0.310990421509209,0.37,0.148,1.0904336091234e-219,"0","Sgcb"
"Ltbp3",1.57646015626691e-223,0.286087330929405,0.276,0.085,2.86159047565569e-219,"0","Ltbp3"
"Npm1",6.98237365104505e-223,0.336894310671595,0.997,0.986,1.2674404651377e-218,"0","Npm1"
"Psd3",1.77916187280856e-221,0.272590206373242,0.252,0.071,3.22953463152209e-217,"0","Psd3"
"Pcbp4",3.48495708721623e-220,0.31005819008047,0.354,0.138,6.3258941047149e-216,"0","Pcbp4"
"Nop58",2.01162693540152e-219,0.453443587352304,0.582,0.332,3.65150521314084e-215,"0","Nop58"
"Sec13",2.75886999757589e-219,0.405750202976541,0.613,0.365,5.00790081959976e-215,"0","Sec13"
"Tmed9",7.01522264478788e-219,0.431634487041627,0.833,0.659,1.2734032144819e-214,"0","Tmed9"
"Eri3",6.05960085823047e-217,0.338161974495966,0.453,0.216,1.099938747786e-212,"0","Eri3"
"Klhdc2",1.05928682634418e-216,0.338880858353695,0.479,0.236,1.92281744717995e-212,"0","Klhdc2"
"Kdelc2",3.98481242589625e-216,0.304878078338536,0.314,0.113,7.23323151548688e-212,"0","Kdelc2"
"Arhgef40",8.43465816831036e-216,0.271908438559883,0.273,0.085,1.5310591507117e-211,"0","Arhgef40"
"Srp54b",1.87885656912621e-214,0.371797393467006,0.512,0.271,3.4105004442779e-210,"0","Srp54b"
"Sec23a",4.44216474093364e-214,0.301623789199593,0.352,0.139,8.06341743774275e-210,"0","Sec23a"
"Aes",6.43255432020014e-214,0.43418536139254,0.727,0.5,1.16763726020273e-209,"0","Aes"
"Pla2g12a",7.89475927206281e-214,0.324430475442785,0.316,0.116,1.43305670306484e-209,"0","Pla2g12a"
"Ssr1",9.10718663333236e-214,0.40480369701671,0.607,0.363,1.65313651768249e-209,"0","Ssr1"
"Mlec",3.54980717334807e-212,0.347337154875378,0.433,0.203,6.44360998106143e-208,"0","Mlec"
"Uap1",8.22678583162116e-212,0.372027541086871,0.392,0.17,1.49332616415587e-207,"0","Uap1"
"Oat",2.00207502207908e-211,0.374983123241245,0.644,0.386,3.63416658007795e-207,"0","Oat"
"Ift27",4.28195441791989e-211,0.307449192188401,0.372,0.155,7.77260365940818e-207,"0","Ift27"
"Igfbp4",7.70758389084045e-211,0.39466865121206,0.836,0.659,1.39908062786536e-206,"0","Igfbp4"
"Nap1l1",1.16021254619573e-210,0.434657010267562,0.805,0.596,2.1060178138545e-206,"0","Nap1l1"
"Sec31a",7.02486099758616e-210,0.335695272339295,0.437,0.207,1.27515276828184e-205,"0","Sec31a"
"Vim",6.94729028968904e-209,0.356622268939821,1,0.992,1.26107213338436e-204,"0","Vim"
"Colec12",9.06764418996548e-208,0.25414424538952,0.26,0.079,1.64595877336253e-203,"0","Colec12"
"Obsl1",9.60447324667166e-208,0.2789158897763,0.307,0.11,1.74340398373584e-203,"0","Obsl1"
"Arap1",9.55560821168263e-207,0.325304681701608,0.306,0.113,1.73453400258463e-202,"0","Arap1"
"Creb5",6.82313228973302e-206,0.40184633882096,0.43,0.206,1.23853497323234e-201,"0","Creb5"
"Serp1",8.3096463673099e-206,0.406455777038254,0.733,0.495,1.50836700859409e-201,"0","Serp1"
"Ercc1",1.0273527816601e-204,0.388080108800347,0.406,0.188,1.86485076926941e-200,"0","Ercc1"
"Ppp1r14b",3.95190272025115e-204,0.37351749714,0.497,0.261,7.17349381779989e-200,"0","Ppp1r14b"
"Tubb6",4.9015407149051e-204,0.459940198557831,0.558,0.314,8.89727670569575e-200,"0","Tubb6"
"Gm10073",1.06127731562518e-203,0.418724325483371,0.959,0.889,1.92643058332283e-199,"0","Gm10073"
"Eva1b",1.72082306833651e-202,0.406621641077274,0.785,0.548,3.12363803364443e-198,"0","Eva1b"
"Pdia4",3.18979727391988e-202,0.396294112854158,0.543,0.298,5.79012001161936e-198,"0","Pdia4"
"Emp2",1.06768665655115e-201,0.256893320566033,0.351,0.136,1.93806481897165e-197,"0","Emp2"
"Smim7",2.70806446311377e-201,0.353708540932709,0.553,0.31,4.91567861344411e-197,"0","Smim7"
"Ergic3",3.65019663443632e-201,0.39266419583853,0.72,0.49,6.62583693082881e-197,"0","Ergic3"
"Meox1",4.89659147903799e-201,0.615675693165704,0.379,0.177,8.88829285274977e-197,"0","Meox1"
"Pdia3",1.01262074013726e-200,0.409370022212787,0.919,0.823,1.83810916749716e-196,"0","Pdia3"
"Nfic",4.45828293204947e-200,0.353647960055658,0.483,0.248,8.09267517825619e-196,"0","Nfic"
"Gata6",2.31708557015522e-199,0.306021605047199,0.384,0.165,4.20597372694575e-195,"0","Gata6"
"Slc39a7",2.64414165507992e-198,0.346223857080431,0.461,0.236,4.79964593230107e-194,"0","Slc39a7"
"Yif1a",7.11013514751438e-198,0.349320113015859,0.49,0.261,1.29063173197681e-193,"0","Yif1a"
"Adk",3.86001211929309e-197,0.268234938541134,0.29,0.103,7.00669399894081e-193,"0","Adk"
"Ddb1",5.68675287892993e-197,0.369146661837519,0.614,0.368,1.03225938258336e-192,"0","Ddb1"
"Tmem9",2.22481716996812e-196,0.298612548907872,0.341,0.14,4.03848812692613e-192,"0","Tmem9"
"Dennd2a",2.48606446945175e-196,0.25585153522929,0.262,0.085,4.51270422494881e-192,"0","Dennd2a"
"Sdc1",9.89114164823872e-196,0.282061811532907,0.341,0.135,1.79544003198829e-191,"0","Sdc1"
"Sh3pxd2b",1.55063173835541e-195,0.277603115627045,0.288,0.103,2.81470673146275e-191,"0","Sh3pxd2b"
"Ecm2",1.39109110448941e-194,0.298799938589796,0.293,0.106,2.52510857286917e-190,"0","Ecm2"
"Lrrc59",2.77718401197503e-194,0.418808211794794,0.578,0.351,5.04114441853708e-190,"0","Lrrc59"
"Spats2l",3.54838459996835e-194,0.280755361788578,0.339,0.135,6.44102772586255e-190,"0","Spats2l"
"Plat",6.87582465882642e-194,0.372580645634699,0.561,0.315,1.24809969207017e-189,"0","Plat"
"2310039H08Rik",1.44471560088522e-192,0.281755445202841,0.332,0.134,2.62244775872686e-188,"0","2310039H08Rik"
"Twsg1",1.75437484947439e-192,0.256023294935224,0.297,0.108,3.18454122676591e-188,"0","Twsg1"
"Itgav",2.87049833812407e-192,0.312558001187656,0.391,0.176,5.21052858336281e-188,"0","Itgav"
"Psip1",5.69071301243712e-191,0.367253628321069,0.533,0.296,1.03297822601759e-186,"0","Psip1"
"Stt3a",9.5989343445396e-191,0.348088514773263,0.512,0.281,1.74239856222083e-186,"0","Stt3a"
"Serpinb6a",2.0044318879648e-190,0.415309070673867,0.714,0.487,3.63844476303371e-186,"0","Serpinb6a"
"Tpt1",2.1839057016922e-190,0.259994459277214,1,1,3.96422562971168e-186,"0","Tpt1"
"Adam19",7.03880657617117e-190,0.297962483802891,0.314,0.123,1.27768416970659e-185,"0","Adam19"
"Siva1",5.13933760623971e-188,0.363457402943208,0.567,0.328,9.32892562284633e-184,"0","Siva1"
"Rora",3.29179810739986e-187,0.262718122881986,0.311,0.119,5.97527192455222e-183,"0","Rora"
"Copa",3.66520517172937e-187,0.333588809571073,0.494,0.266,6.65308042772315e-183,"0","Copa"
"Tbrg1",1.35967246650288e-186,0.369356772119929,0.631,0.397,2.46807746119603e-182,"0","Tbrg1"
"Gnpnat1",4.12570862650489e-186,0.26624228338524,0.292,0.109,7.48898629883167e-182,"0","Gnpnat1"
"Lhfpl2",8.6215654826633e-185,0.274673503072715,0.259,0.088,1.56498656641304e-180,"0","Lhfpl2"
"Tmed1",3.66965947757082e-184,0.296341465537876,0.401,0.189,6.66116588368656e-180,"0","Tmed1"
"Copg1",1.07097214188416e-182,0.314603216317222,0.467,0.245,1.94402863194813e-178,"0","Copg1"
"Rhoq",1.22774450900121e-182,0.266505321094148,0.283,0.104,2.228601832739e-178,"0","Rhoq"
"Gstp1",2.3951783557843e-182,0.362252910652639,0.511,0.277,4.34772775141967e-178,"0","Gstp1"
"Slc39a6",9.02496260103312e-182,0.251618182413662,0.277,0.101,1.63821121133953e-177,"0","Slc39a6"
"Rpn1",8.32009710687555e-181,0.352387001788913,0.534,0.306,1.51026402684005e-176,"0","Rpn1"
"Fcgrt",1.01241574618326e-180,0.308122368862326,0.605,0.359,1.83773706247184e-176,"0","Fcgrt"
"Pdia5",5.3284012434606e-180,0.252028567577616,0.288,0.108,9.67211393712968e-176,"0","Pdia5"
"Phlda3",6.58088621821166e-180,0.301974013154337,0.335,0.141,1.19456246632978e-175,"0","Phlda3"
"Arl3",7.35458830935047e-180,0.290279072130709,0.398,0.189,1.3350048699133e-175,"0","Arl3"
"Rpl13a",3.18842250947036e-179,0.256795711320408,1,1,5.78762453919059e-175,"0","Rpl13a"
"Armcx3",1.0135572020584e-178,0.31334171990727,0.497,0.267,1.83980903317641e-174,"0","Armcx3"
"Rps12-ps3",1.01685700667757e-177,0.355589498370298,0.963,0.902,1.84579883852113e-173,"0","Rps12-ps3"
"Cnih1",1.77791091349422e-177,0.34436083009469,0.673,0.44,3.22726389017471e-173,"0","Cnih1"
"Sra1",2.5891804657386e-177,0.32803627239141,0.516,0.291,4.69988038140871e-173,"0","Sra1"
"1110065P20Rik",2.64403931372919e-177,0.302664961452458,0.433,0.219,4.79946016228122e-173,"0","1110065P20Rik"
"Anxa5",3.19048017588771e-177,0.389412094695146,0.959,0.902,5.79135961527137e-173,"0","Anxa5"
"Rab31",8.78514086299461e-177,0.261900137746465,0.281,0.106,1.59467876945078e-172,"0","Rab31"
"Armcx2",1.04122695801235e-176,0.293512811790923,0.415,0.202,1.89003517418401e-172,"0","Armcx2"
"Sept9",3.28995517773225e-176,0.337657980479755,0.452,0.238,5.97192663861959e-172,"0","Sept9"
"Ost4",3.63262046825448e-176,0.428824741667942,0.804,0.642,6.59393267397554e-172,"0","Ost4"
"Dcakd",2.59142133096991e-174,0.281014809443268,0.365,0.167,4.70394799997658e-170,"0","Dcakd"
"Snx7",5.87340701184382e-174,0.269075117753283,0.315,0.13,1.06614084078989e-169,"0","Snx7"
"Tmem263",6.57952821352843e-174,0.283164369322338,0.329,0.141,1.19431596131968e-169,"0","Tmem263"
"Marcks",1.93658454308304e-173,0.444346547800452,0.796,0.598,3.51528826260434e-169,"0","Marcks"
"Fam195b",8.24907826094623e-172,0.351047617097273,0.719,0.501,1.49737268592696e-167,"0","Fam195b"
"Timp1",1.27561380296348e-171,0.888728096362802,0.453,0.246,2.3154941751393e-167,"0","Timp1"
"Sec61a1",3.01412734464422e-171,0.342768029833028,0.6,0.374,5.4712439559982e-167,"0","Sec61a1"
"Slc35b2",3.77948611920032e-171,0.27759789843226,0.347,0.156,6.86052320357242e-167,"0","Slc35b2"
"Laptm4a",9.70280923982404e-171,0.302457559801282,0.983,0.925,1.76125393321286e-166,"0","Laptm4a"
"Ift20",1.24641868161668e-169,0.344710557398609,0.655,0.427,2.26249919087059e-165,"0","Ift20"
"Mydgf",7.12476441850569e-168,0.347633027705421,0.616,0.4,1.29328723724715e-163,"0","Mydgf"
"Ddah2",4.54973634785509e-167,0.378310996964244,0.803,0.586,8.25868141862656e-163,"0","Ddah2"
"Emp1",2.29971653065699e-166,0.456837497152858,0.868,0.736,4.17444544644857e-162,"0","Emp1"
"Glt8d1",3.46959881050841e-165,0.250884824764539,0.299,0.122,6.29801576083487e-161,"0","Glt8d1"
"Gpr180",5.66829935908774e-165,0.259144675308291,0.338,0.15,1.02890969966161e-160,"0","Gpr180"
"Hic1",7.26297264264908e-165,0.253965659035043,0.278,0.107,1.31837479409366e-160,"0","Hic1"
"Sept7",7.89130511085698e-165,0.255707214017681,0.926,0.817,1.43242970372276e-160,"0","Sept7"
"Dnajb4",8.02247988580173e-165,0.314747471731072,0.396,0.196,1.45624054887073e-160,"0","Dnajb4"
"Ckb",2.81168200373955e-163,0.438792194448988,0.605,0.384,5.10376517318804e-159,"0","Ckb"
"Sgce",4.95042892311572e-163,0.30562544622267,0.491,0.271,8.98601858123965e-159,"0","Sgce"
"Cttn",6.85745723205748e-163,0.290785669859262,0.489,0.268,1.24476563676307e-158,"0","Cttn"
"Scarb2",1.38298859612346e-162,0.332415948223706,0.452,0.25,2.51040089968331e-158,"0","Scarb2"
"Gem",6.19180516030898e-161,0.374058233602931,0.518,0.294,1.12393647269929e-156,"0","Gem"
"Egr1",8.28463045206842e-161,0.470351818094413,0.815,0.644,1.50382611965946e-156,"0","Egr1"
"Hspa5",1.67333154423639e-160,0.37637585702055,0.987,0.966,3.0374314190979e-156,"0","Hspa5"
"Pdlim3",8.58649582991251e-160,0.352117801134362,0.296,0.123,1.55862072304572e-155,"0","Pdlim3"
"Srpr",5.52439531165659e-159,0.290431495823526,0.438,0.233,1.0027882369719e-154,"0","Srpr"
"Nucb2",5.54866700714968e-159,0.266891978870734,0.32,0.141,1.00719403513781e-154,"0","Nucb2"
"Mageh1",1.35102193168151e-158,0.261588617013663,0.317,0.138,2.45237501038828e-154,"0","Mageh1"
"Cxcl1",1.98252345390415e-157,0.350002359592088,0.861,0.791,3.59867657352682e-153,"0","Cxcl1"
"Rer1",4.20650819301464e-157,0.339791562803176,0.663,0.456,7.63565367196017e-153,"0","Rer1"
"Smarca2",9.52572944091965e-157,0.293326200747696,0.458,0.247,1.72911040811574e-152,"0","Smarca2"
"Tvp23b",1.19837741241835e-156,0.284861233930723,0.401,0.204,2.17529467902178e-152,"0","Tvp23b"
"1810058I24Rik",1.38639967479448e-155,0.335579622388388,0.7,0.489,2.51659268968694e-151,"0","1810058I24Rik"
"Dpysl2",1.73661026436476e-155,0.350027212872147,0.557,0.342,3.15229495187492e-151,"0","Dpysl2"
"Ccl2",4.39445497871454e-155,0.781669177171948,0.484,0.276,7.97681467736262e-151,"0","Ccl2"
"Sept8",9.69292733235515e-154,0.270166063826294,0.35,0.165,1.75946016936911e-149,"0","Sept8"
"Ppa1",4.07543193887747e-152,0.281896705971363,0.356,0.173,7.39772405545039e-148,"0","Ppa1"
"Eprs",8.69283689567246e-152,0.30257972730636,0.458,0.254,1.57792375330246e-147,"0","Eprs"
"Vapa",2.16167007260179e-151,0.359054069939182,0.73,0.529,3.92386351578677e-147,"0","Vapa"
"Rhox5",7.78284744915167e-151,0.512368472630445,0.262,0.106,1.41274246897001e-146,"0","Rhox5"
"Mbd3",1.36487893083858e-150,0.304393607341651,0.53,0.321,2.47752823525819e-146,"0","Mbd3"
"Pigp",1.88208903581024e-150,0.271545941903425,0.389,0.197,3.41636801780275e-146,"0","Pigp"
"Gorasp2",2.29645009195205e-150,0.280139127999998,0.44,0.238,4.16851620691137e-146,"0","Gorasp2"
"Copb1",1.45529194569181e-149,0.311544120786936,0.523,0.315,2.64164593981978e-145,"0","Copb1"
"Aig1",5.75697879725816e-148,0.277746504568031,0.325,0.149,1.0450067912783e-143,"0","Aig1"
"Gstm1",6.12380593244922e-148,0.414798871199541,0.481,0.285,1.11159325285818e-143,"0","Gstm1"
"Sh3gl1",6.37944038982177e-148,0.270673156233492,0.386,0.197,1.15799601956045e-143,"0","Sh3gl1"
"Ptp4a1",2.95607403874562e-147,0.407798162043734,0.625,0.418,5.36586559513105e-143,"0","Ptp4a1"
"Hspb11",1.73392732996841e-145,0.27031065452842,0.411,0.218,3.14742488935865e-141,"0","Hspb11"
"Ext1",3.28029574812288e-145,0.256661832266821,0.308,0.139,5.95439284199266e-141,"0","Ext1"
"Gm1673",4.81722839065518e-145,0.262063695243066,0.43,0.228,8.74423297471728e-141,"0","Gm1673"
"Sh3pxd2a",5.98512752471588e-145,0.27242490252422,0.331,0.157,1.08642034828643e-140,"0","Sh3pxd2a"
"Smtnl2",1.08672388299812e-144,0.274404314590333,0.316,0.145,1.97262119241818e-140,"0","Smtnl2"
"Myl12a",1.08873106862991e-144,0.296577114755387,0.995,0.989,1.97626463577701e-140,"0","Myl12a"
"Thra",5.09702767248285e-144,0.303911296970201,0.52,0.312,9.25212463109086e-140,"0","Thra"
"Tspan31",3.15573056714665e-143,0.26111347109882,0.453,0.251,5.7282821254846e-139,"0","Tspan31"
"2310022B05Rik",2.8649863132618e-142,0.255542860386882,0.345,0.166,5.20052315583282e-138,"0","2310022B05Rik"
"Arf5",4.08738976384876e-142,0.28676947170294,0.932,0.876,7.41942989933827e-138,"0","Arf5"
"Ybx3",4.47190613061359e-141,0.285761826986568,0.403,0.216,8.11740400828978e-137,"0","Ybx3"
"Tram1",5.18384226795292e-141,0.315591587110465,0.56,0.357,9.40971048478815e-137,"0","Tram1"
"Tfg",1.00634005781255e-140,0.270019317504945,0.451,0.255,1.82670847294135e-136,"0","Tfg"
"Itm2c",2.07119052174266e-139,0.3258164251732,0.721,0.519,3.75962503506728e-135,"0","Itm2c"
"Ap3s1",1.56882519648559e-138,0.303098694999043,0.595,0.387,2.84773149666065e-134,"0","Ap3s1"
"Morf4l1",8.71608319809255e-138,0.261476334631581,0.976,0.931,1.58214342211776e-133,"0","Morf4l1"
"Pkd2",9.26555519199057e-137,0.262407081968007,0.362,0.183,1.68188357845013e-132,"0","Pkd2"
"Dnpep",1.12087124816069e-136,0.292815578859403,0.441,0.253,2.03460548966128e-132,"0","Dnpep"
"Dtymk",2.74701322099735e-135,0.304666690664006,0.52,0.32,4.98637839875438e-131,"0","Dtymk"
"Sec61b",3.063524505489e-135,0.339565166113262,0.88,0.799,5.56090968236363e-131,"0","Sec61b"
"Tppp3",3.88631074801e-135,0.437987087689174,0.353,0.18,7.05443126978775e-131,"0","Tppp3"
"Lama4",4.63346953892005e-135,0.370710463698442,0.615,0.405,8.41067390704767e-131,"0","Lama4"
"Oxct1",1.14051287937585e-134,0.258721062682722,0.434,0.241,2.07025897864304e-130,"0","Oxct1"
"Rhoj",1.80022567826239e-134,0.294676366342605,0.547,0.338,3.26776965118188e-130,"0","Rhoj"
"Add3",3.33179087638782e-134,0.258473453347034,0.374,0.194,6.04786679881917e-130,"0","Add3"
"Spcs1",4.60699563444494e-134,0.294589034328581,0.866,0.745,8.36261847564446e-130,"0","Spcs1"
"Fundc2",1.15898713963885e-133,0.313865490637459,0.769,0.577,2.10379345587244e-129,"0","Fundc2"
"Gnb2l1",1.26057311558215e-133,0.256685171014299,0.998,0.993,2.28819231940472e-129,"0","Gnb2l1"
"Vma21",1.49498726859854e-133,0.271370107002711,0.432,0.244,2.71370088996007e-129,"0","Vma21"
"Tmed10",1.54335023240807e-133,0.320915419127301,0.813,0.651,2.80148934186713e-129,"0","Tmed10"
"Rasl11b",5.053172676412e-132,0.259916135341876,0.286,0.13,9.17251904222307e-128,"0","Rasl11b"
"Smc6",5.73337156718144e-132,0.29878904203589,0.556,0.353,1.04072160687478e-127,"0","Smc6"
"Slc43a3",9.33587280733198e-132,0.293713924545204,0.461,0.268,1.6946476319869e-127,"0","Slc43a3"
"Prkcsh",1.96338550040963e-131,0.283161546808898,0.519,0.322,3.56393736034357e-127,"0","Prkcsh"
"Stub1",4.27023625126141e-131,0.294332100114488,0.663,0.462,7.75133284328972e-127,"0","Stub1"
"Idh2",1.23891519297685e-129,0.283608008499607,0.8,0.641,2.24887885829158e-125,"0","Idh2"
"Tcf25",1.2053735272712e-128,0.287847647383023,0.661,0.463,2.18799402670268e-124,"0","Tcf25"
"Itpripl2",1.8322782327253e-128,0.269519176756471,0.434,0.245,3.32595144804297e-124,"0","Itpripl2"
"Eif5a",3.20672397490542e-128,0.304756493654097,0.979,0.962,5.82084535924832e-124,"0","Eif5a"
"Nudcd2",5.39149388782898e-128,0.273376336422613,0.43,0.248,9.78663970518716e-124,"0","Nudcd2"
"Bag3",2.31498305255895e-127,0.277874511709616,0.421,0.238,4.202157237005e-123,"0","Bag3"
"Uba5",3.80971465199751e-127,0.252744466088223,0.399,0.219,6.91539403630588e-123,"0","Uba5"
"Vmp1",6.34802841965878e-127,0.286465553118411,0.469,0.282,1.15229411873646e-122,"0","Vmp1"
"Eny2",7.04130335344255e-126,0.304010085478325,0.728,0.549,1.27813738471689e-121,"0","Eny2"
"Tusc3",7.16475867999249e-126,0.256877971102158,0.506,0.307,1.30054699559224e-121,"0","Tusc3"
"Cdk6",3.25719532485998e-125,0.250866984724404,0.358,0.185,5.91246095368583e-121,"0","Cdk6"
"Eif4ebp1",3.81159587316297e-124,0.307431390797429,0.581,0.387,6.91880882896542e-120,"0","Eif4ebp1"
"Erp29",9.5426349737802e-124,0.283822288119873,0.749,0.555,1.73217910044058e-119,"0","Erp29"
"Pxdn",3.08618218658396e-123,0.288418968680971,0.574,0.364,5.6020379050872e-119,"0","Pxdn"
"Nucb1",9.96142709962308e-123,0.275194661778992,0.525,0.334,1.80819824712358e-118,"0","Nucb1"
"Anxa2",1.06789618267817e-122,0.350824563891725,0.958,0.922,1.93844515079741e-118,"0","Anxa2"
"Plin3",1.27886339665348e-122,0.253582828176262,0.346,0.181,2.3213928376054e-118,"0","Plin3"
"Drap1",2.51275359921458e-122,0.262901621286942,0.486,0.298,4.56115033329431e-118,"0","Drap1"
"Lmna",2.59946430121067e-121,0.325966798328515,0.791,0.625,4.71854759955762e-117,"0","Lmna"
"Sep15",3.18295541161851e-120,0.273229599318427,0.962,0.916,5.77770066316991e-116,"0","Sep15"
"Pbx1",1.72135923612362e-119,0.257794935610726,0.454,0.262,3.12461128541159e-115,"0","Pbx1"
"Nktr",9.41175521372012e-119,0.268384551405589,0.447,0.266,1.70842180639448e-114,"0","Nktr"
"Cdkn1c",2.27538491906396e-118,0.425270309195784,0.629,0.439,4.13027870508491e-114,"0","Cdkn1c"
"Erp44",2.99226347413435e-118,0.261495347132942,0.523,0.332,5.43155665824867e-114,"0","Erp44"
"Serpine1",9.90051015327633e-116,0.279040966423058,0.275,0.128,1.79714060302272e-111,"0","Serpine1"
"Ptgfrn",2.84527562990633e-112,0.265198195315703,0.593,0.395,5.16474432340598e-108,"0","Ptgfrn"
"Selk",3.67271638447099e-111,0.256384306953054,0.941,0.865,6.66671478109174e-107,"0","Selk"
"Cpe",2.36392411529528e-109,0.266591418059526,0.483,0.302,4.29099505408399e-105,"0","Cpe"
"Anapc5",4.94038750880493e-106,0.265563087533267,0.688,0.504,8.96779140598271e-102,"0","Anapc5"
"Rbbp7",6.03388040472393e-106,0.25729198065023,0.617,0.43,1.09526997106549e-101,"0","Rbbp7"
"Rab2a",1.50692190020316e-105,0.272835035106747,0.824,0.696,2.73536463324878e-101,"0","Rab2a"
"Zyx",2.1195322697973e-105,0.306559740208547,0.619,0.451,3.84737497613606e-101,"0","Zyx"
"Cd47",7.70861867514913e-105,0.293077761942238,0.689,0.514,1.39926846191307e-100,"0","Cd47"
"Creld2",8.10620215379147e-105,0.252921257672965,0.374,0.214,1.47143781495623e-100,"0","Creld2"
"Higd1a",5.78385186949385e-104,0.323402509813072,0.636,0.463,1.04988479135052e-99,"0","Higd1a"
"Fxyd6",8.37960173784463e-103,0.267835639694168,0.513,0.324,1.52106530745356e-98,"0","Fxyd6"
"Dnajb11",2.47206870654479e-102,0.25076375964545,0.514,0.338,4.4872991161201e-98,"0","Dnajb11"
"Igf2r",3.15853059599701e-102,0.265585757416795,0.499,0.319,5.73336473785378e-98,"0","Igf2r"
"Tubb5",3.17444452691269e-102,0.270663931967737,0.987,0.972,5.76225170525192e-98,"0","Tubb5"
"Tagln2",4.25382660540949e-102,0.336337034096746,0.985,0.97,7.7215460541393e-98,"0","Tagln2"
"Glrx3",4.74709385305189e-98,0.252655756834098,0.655,0.479,8.61692476205979e-94,"0","Glrx3"
"Cope",1.43608645945309e-97,0.264732558943115,0.768,0.617,2.60678414119924e-93,"0","Cope"
"Hspd1",2.49070254025714e-97,0.277626068996958,0.591,0.411,4.52112325107476e-93,"0","Hspd1"
"Atf4",2.08068498498291e-94,0.269590573017441,0.808,0.671,3.77685938474097e-90,"0","Atf4"
"Nr4a1",1.89549422189285e-91,0.296468482500077,0.636,0.465,3.44070111157991e-87,"0","Nr4a1"
"Ctbp1",6.40983708763847e-91,0.254340291309542,0.626,0.46,1.16351362814813e-86,"0","Ctbp1"
"Rexo2",3.26151076748451e-90,0.250155068399061,0.613,0.446,5.92029434513789e-86,"0","Rexo2"
"Eif2s2",1.17733726923125e-88,0.269535073754019,0.817,0.695,2.13710261110857e-84,"0","Eif2s2"
"Hnrnpdl",1.37130116379588e-88,0.258696098549139,0.714,0.558,2.48918587252227e-84,"0","Hnrnpdl"
"Hmgn2",1.24382519876572e-86,0.250795507047966,0.621,0.44,2.25779150079953e-82,"0","Hmgn2"
"Cbx3",6.86729044624535e-85,0.295358642034618,0.551,0.386,1.24655056180246e-80,"0","Cbx3"
